datetime,open,high,low,close,volume
2024-08-23 04:00:00+00:00,2486.5,2508.39990234375,2486.5,2508.39990234375,94.0
2024-08-26 04:00:00+00:00,2509.89990234375,2523.10009765625,2509.10009765625,2517.699951171875,290.0
2024-08-27 04:00:00+00:00,2515.199951171875,2523.10009765625,2506.89990234375,2516.0,100.0
2024-08-28 04:00:00+00:00,2501.0,2501.0,2501.0,2501.0,2353.0
2024-08-29 04:00:00+00:00,2504.10009765625,2525.699951171875,2503.89990234375,2525.699951171875,3966.0
2024-08-30 04:00:00+00:00,2519.5,2525.39990234375,2493.800048828125,2493.800048828125,208.0
2024-09-03 04:00:00+00:00,2501.60009765625,2501.800048828125,2476.300048828125,2489.89990234375,206.0
2024-09-04 04:00:00+00:00,2490.89990234375,2493.39990234375,2483.5,2493.39990234375,470.0
2024-09-05 04:00:00+00:00,2493.699951171875,2513.300048828125,2493.39990234375,2511.39990234375,54.0
2024-09-06 04:00:00+00:00,2510.300048828125,2517.89990234375,2483.699951171875,2493.5,96.0
2024-09-09 04:00:00+00:00,2491.300048828125,2504.699951171875,2491.300048828125,2501.800048828125,96.0
2024-09-10 04:00:00+00:00,2512.300048828125,2512.300048828125,2512.300048828125,2512.300048828125,5.0
2024-09-11 04:00:00+00:00,2525.800048828125,2525.800048828125,2502.300048828125,2512.10009765625,90.0
2024-09-12 04:00:00+00:00,2529.10009765625,2557.0,2523.39990234375,2551.199951171875,132.0
2024-09-13 04:00:00+00:00,2568.800048828125,2581.800048828125,2565.0,2581.300048828125,31.0
2024-09-16 04:00:00+00:00,2580.39990234375,2580.39990234375,2580.39990234375,2580.39990234375,28.0
2024-09-17 04:00:00+00:00,2581.199951171875,2581.800048828125,2564.300048828125,2564.300048828125,22.0
2024-09-18 04:00:00+00:00,2570.699951171875,2570.699951171875,2549.199951171875,2570.699951171875,25.0
2024-09-19 04:00:00+00:00,2566.0,2588.0,2566.0,2588.0,99.0
2024-09-20 04:00:00+00:00,2590.39990234375,2621.800048828125,2590.39990234375,2619.89990234375,17.0
2024-09-23 04:00:00+00:00,2626.5,2626.5,2626.5,2626.5,9.0
2024-09-24 04:00:00+00:00,2636.800048828125,2662.300048828125,2625.5,2651.199951171875,35.0
2024-09-25 04:00:00+00:00,2656.300048828125,2664.199951171875,2649.300048828125,2659.199951171875,175.0
2024-09-26 04:00:00+00:00,2662.300048828125,2669.89990234375,2660.800048828125,2669.89990234375,17216.0
2024-09-27 04:00:00+00:00,2670.0,2672.10009765625,2641.699951171875,2644.300048828125,4228.0
2024-09-30 04:00:00+00:00,2660.89990234375,2662.10009765625,2623.199951171875,2636.10009765625,973.0
2024-10-01 04:00:00+00:00,2631.39990234375,2670.89990234375,2631.39990234375,2667.300048828125,153.0
2024-10-02 04:00:00+00:00,2650.60009765625,2657.199951171875,2640.0,2647.10009765625,72.0
2024-10-03 04:00:00+00:00,2642.800048828125,2657.10009765625,2640.0,2657.10009765625,354.0
2024-10-04 04:00:00+00:00,2656.0,2667.0,2639.0,2645.800048828125,114.0
2024-10-07 04:00:00+00:00,2648.699951171875,2657.39990234375,2639.0,2644.800048828125,284.0
2024-10-08 04:00:00+00:00,2639.0,2639.0,2609.300048828125,2615.0,687.0
2024-10-09 04:00:00+00:00,2603.0,2607.699951171875,2603.0,2606.0,152.0
2024-10-10 04:00:00+00:00,2602.5,2628.300048828125,2602.5,2620.60009765625,320.0
2024-10-11 04:00:00+00:00,2638.300048828125,2658.10009765625,2638.199951171875,2657.60009765625,12.0
2024-10-14 04:00:00+00:00,2655.0,2655.300048828125,2647.800048828125,2647.800048828125,40.0
2024-10-15 04:00:00+00:00,2661.39990234375,2661.39990234375,2661.39990234375,2661.39990234375,39.0
2024-10-16 04:00:00+00:00,2674.0,2674.0,2674.0,2674.0,6.0
2024-10-17 04:00:00+00:00,2677.39990234375,2691.699951171875,2677.199951171875,2691.0,30.0
2024-10-18 04:00:00+00:00,2713.699951171875,2719.60009765625,2713.699951171875,2713.699951171875,29.0
